[154/200] - ptime: 30.76, loss_D_A: 0.107, loss_D_B: 0.105, loss_G_A: 0.677, loss_G_B: 0.635, loss_A_cycle: 1.448, loss_B_cycle: 1.180
[155/200] - ptime: 34.12, loss_D_A: 0.113, loss_D_B: 0.103, loss_G_A: 0.611, loss_G_B: 0.646, loss_A_cycle: 1.417, loss_B_cycle: 1.152
[156/200] - ptime: 36.80, loss_D_A: 0.106, loss_D_B: 0.110, loss_G_A: 0.625, loss_G_B: 0.623, loss_A_cycle: 1.412, loss_B_cycle: 1.135
[157/200] - ptime: 35.39, loss_D_A: 0.119, loss_D_B: 0.116, loss_G_A: 0.621, loss_G_B: 0.616, loss_A_cycle: 1.390, loss_B_cycle: 1.112
[158/200] - ptime: 38.82, loss_D_A: 0.106, loss_D_B: 0.101, loss_G_A: 0.611, loss_G_B: 0.621, loss_A_cycle: 1.421, loss_B_cycle: 1.120
[159/200] - ptime: 36.61, loss_D_A: 0.101, loss_D_B: 0.097, loss_G_A: 0.643, loss_G_B: 0.692, loss_A_cycle: 1.508, loss_B_cycle: 1.350
[160/200] - ptime: 35.81, loss_D_A: 0.100, loss_D_B: 0.094, loss_G_A: 0.675, loss_G_B: 0.662, loss_A_cycle: 1.425, loss_B_cycle: 1.123
[161/200] - ptime: 39.77, loss_D_A: 0.104, loss_D_B: 0.099, loss_G_A: 0.649, loss_G_B: 0.657, loss_A_cycle: 1.365, loss_B_cycle: 1.097
[162/200] - ptime: 34.23, loss_D_A: 0.100, loss_D_B: 0.107, loss_G_A: 0.637, loss_G_B: 0.658, loss_A_cycle: 1.335, loss_B_cycle: 1.080
[163/200] - ptime: 39.40, loss_D_A: 0.114, loss_D_B: 0.101, loss_G_A: 0.623, loss_G_B: 0.639, loss_A_cycle: 1.360, loss_B_cycle: 1.094
[164/200] - ptime: 33.19, loss_D_A: 0.106, loss_D_B: 0.100, loss_G_A: 0.606, loss_G_B: 0.612, loss_A_cycle: 1.330, loss_B_cycle: 1.082
[165/200] - ptime: 40.24, loss_D_A: 0.109, loss_D_B: 0.111, loss_G_A: 0.629, loss_G_B: 0.645, loss_A_cycle: 1.318, loss_B_cycle: 1.084
[166/200] - ptime: 38.09, loss_D_A: 0.106, loss_D_B: 0.112, loss_G_A: 0.609, loss_G_B: 0.658, loss_A_cycle: 1.289, loss_B_cycle: 1.047
[167/200] - ptime: 35.36, loss_D_A: 0.109, loss_D_B: 0.101, loss_G_A: 0.618, loss_G_B: 0.627, loss_A_cycle: 1.263, loss_B_cycle: 1.043
[168/200] - ptime: 40.14, loss_D_A: 0.105, loss_D_B: 0.106, loss_G_A: 0.618, loss_G_B: 0.624, loss_A_cycle: 1.257, loss_B_cycle: 1.027
[169/200] - ptime: 35.88, loss_D_A: 0.099, loss_D_B: 0.106, loss_G_A: 0.653, loss_G_B: 0.621, loss_A_cycle: 1.248, loss_B_cycle: 1.027
[170/200] - ptime: 36.09, loss_D_A: 0.105, loss_D_B: 0.097, loss_G_A: 0.638, loss_G_B: 0.660, loss_A_cycle: 1.250, loss_B_cycle: 1.028
[171/200] - ptime: 45.62, loss_D_A: 0.094, loss_D_B: 0.100, loss_G_A: 0.609, loss_G_B: 0.634, loss_A_cycle: 1.222, loss_B_cycle: 1.010
[172/200] - ptime: 39.92, loss_D_A: 0.114, loss_D_B: 0.113, loss_G_A: 0.581, loss_G_B: 0.594, loss_A_cycle: 1.231, loss_B_cycle: 1.015
[173/200] - ptime: 39.07, loss_D_A: 0.112, loss_D_B: 0.109, loss_G_A: 0.603, loss_G_B: 0.619, loss_A_cycle: 1.211, loss_B_cycle: 0.979
[174/200] - ptime: 42.48, loss_D_A: 0.109, loss_D_B: 0.107, loss_G_A: 0.601, loss_G_B: 0.616, loss_A_cycle: 1.193, loss_B_cycle: 0.969
[175/200] - ptime: 45.64, loss_D_A: 0.109, loss_D_B: 0.105, loss_G_A: 0.598, loss_G_B: 0.618, loss_A_cycle: 1.480, loss_B_cycle: 0.949
[176/200] - ptime: 38.53, loss_D_A: 0.090, loss_D_B: 0.102, loss_G_A: 0.705, loss_G_B: 0.670, loss_A_cycle: 1.361, loss_B_cycle: 1.226
[177/200] - ptime: 39.19, loss_D_A: 0.087, loss_D_B: 0.103, loss_G_A: 0.696, loss_G_B: 0.613, loss_A_cycle: 1.212, loss_B_cycle: 1.052
[178/200] - ptime: 44.37, loss_D_A: 0.087, loss_D_B: 0.108, loss_G_A: 0.642, loss_G_B: 0.605, loss_A_cycle: 1.174, loss_B_cycle: 1.025
[179/200] - ptime: 38.18, loss_D_A: 0.094, loss_D_B: 0.101, loss_G_A: 0.645, loss_G_B: 0.598, loss_A_cycle: 1.146, loss_B_cycle: 0.966
[180/200] - ptime: 39.07, loss_D_A: 0.100, loss_D_B: 0.112, loss_G_A: 0.660, loss_G_B: 0.560, loss_A_cycle: 1.157, loss_B_cycle: 0.967
[181/200] - ptime: 39.27, loss_D_A: 0.106, loss_D_B: 0.108, loss_G_A: 0.624, loss_G_B: 0.600, loss_A_cycle: 1.144, loss_B_cycle: 0.935
[182/200] - ptime: 35.15, loss_D_A: 0.099, loss_D_B: 0.110, loss_G_A: 0.638, loss_G_B: 0.601, loss_A_cycle: 1.132, loss_B_cycle: 0.938
[183/200] - ptime: 54.08, loss_D_A: 0.104, loss_D_B: 0.104, loss_G_A: 0.631, loss_G_B: 0.601, loss_A_cycle: 1.137, loss_B_cycle: 0.905
[184/200] - ptime: 34.25, loss_D_A: 0.099, loss_D_B: 0.113, loss_G_A: 0.625, loss_G_B: 0.581, loss_A_cycle: 1.124, loss_B_cycle: 0.917
[185/200] - ptime: 37.85, loss_D_A: 0.105, loss_D_B: 0.115, loss_G_A: 0.610, loss_G_B: 0.561, loss_A_cycle: 1.116, loss_B_cycle: 0.918
[186/200] - ptime: 34.15, loss_D_A: 0.105, loss_D_B: 0.104, loss_G_A: 0.636, loss_G_B: 0.618, loss_A_cycle: 1.142, loss_B_cycle: 0.894
[187/200] - ptime: 39.01, loss_D_A: 0.105, loss_D_B: 0.103, loss_G_A: 0.608, loss_G_B: 0.632, loss_A_cycle: 1.104, loss_B_cycle: 0.868
[188/200] - ptime: 41.85, loss_D_A: 0.105, loss_D_B: 0.112, loss_G_A: 0.590, loss_G_B: 0.576, loss_A_cycle: 1.126, loss_B_cycle: 0.879
[189/200] - ptime: 41.98, loss_D_A: 0.101, loss_D_B: 0.105, loss_G_A: 0.596, loss_G_B: 0.615, loss_A_cycle: 1.115, loss_B_cycle: 0.866
[190/200] - ptime: 41.92, loss_D_A: 0.102, loss_D_B: 0.108, loss_G_A: 0.615, loss_G_B: 0.600, loss_A_cycle: 1.121, loss_B_cycle: 0.864
[191/200] - ptime: 41.12, loss_D_A: 0.109, loss_D_B: 0.112, loss_G_A: 0.573, loss_G_B: 0.597, loss_A_cycle: 1.098, loss_B_cycle: 0.851
[192/200] - ptime: 39.78, loss_D_A: 0.104, loss_D_B: 0.109, loss_G_A: 0.544, loss_G_B: 0.602, loss_A_cycle: 1.104, loss_B_cycle: 0.847
[193/200] - ptime: 37.83, loss_D_A: 0.110, loss_D_B: 0.109, loss_G_A: 0.604, loss_G_B: 0.568, loss_A_cycle: 1.119, loss_B_cycle: 0.832
[194/200] - ptime: 36.09, loss_D_A: 0.107, loss_D_B: 0.110, loss_G_A: 0.567, loss_G_B: 0.582, loss_A_cycle: 1.091, loss_B_cycle: 0.841
[195/200] - ptime: 39.10, loss_D_A: 0.110, loss_D_B: 0.107, loss_G_A: 0.570, loss_G_B: 0.592, loss_A_cycle: 1.086, loss_B_cycle: 0.851
[196/200] - ptime: 37.67, loss_D_A: 0.106, loss_D_B: 0.102, loss_G_A: 0.591, loss_G_B: 0.603, loss_A_cycle: 1.115, loss_B_cycle: 0.839
[197/200] - ptime: 36.84, loss_D_A: 0.105, loss_D_B: 0.103, loss_G_A: 0.583, loss_G_B: 0.607, loss_A_cycle: 1.092, loss_B_cycle: 0.831
[198/200] - ptime: 20.51, loss_D_A: 0.106, loss_D_B: 0.106, loss_G_A: 0.587, loss_G_B: 0.619, loss_A_cycle: 1.108, loss_B_cycle: 0.833
[199/200] - ptime: 9.63, loss_D_A: 0.100, loss_D_B: 0.105, loss_G_A: 0.571, loss_G_B: 0.589, loss_A_cycle: 1.067, loss_B_cycle: 0.840
[200/200] - ptime: 9.43, loss_D_A: 0.103, loss_D_B: 0.097, loss_G_A: 0.562, loss_G_B: 0.640, loss_A_cycle: 1.088, loss_B_cycle: 0.835
